session_date,observer_id,session_id,location _d,participant_id,Gender,session_start,session_end,observer/session/task id,What,start_time,end_time,elapsed_time,total_time,total_time(fixed_sec),Who,How,Where,ended by,multi_with,num_of_multitask_fragments,num_of_tasks_in_multi_1,multi_task_id_1,multi_start_1,multi_end_1,num_of_tasks_in_multi_2,multi_task_id_2,multi_start_2,multi_end_2,total_overlapping_time,is_interrupting_task?,interrupted_by,num_of_interrupts,int_task_id_1,int_start_1,int_end_1,int_task_id_2,int_start_2,int_end_2,active_1,active_2,active_3,inactive_1,inactive_2,is_session_complete?
31-May-21,10020,10046,S1E6,Bob Kelso,M,13:27:10,13:48:37,10020_10046_9,Professional Communication,13:33:36,13:34:18,0:00:42,0:00:42,42,Doctor(s),Talking,Hospital,10020_10046_11,10020_10046_10,1,2,10020_10046_10,13:33:39,13:33:50,,,,,0:00:11,FALSE,,0,,,,,,,0:00:42,,,,,TRUE
3-Jun-21,10020,10086,S1E15,Bob Kelso,M,12:44:51,13:12:48,10020_10086_7,Professional Communication,12:58:44,12:59:23,0:00:39,0:00:39,39,Other,Talking,Hospital,10020_10086_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:39,,,,,TRUE
19-Jun-21,10040,10141,Season 1 Episode 7,Bob Kelso,M,22:54:43,23:16:50,10040_10141_6,Professional Communication,22:59:57,23:00:35,0:00:38,0:00:38,38,Doctor(s),Talking,Hospital,10040_10141_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:38,,,,,TRUE
30-Jun-21,10040,10220,Season 1 Episode 15,Bob Kelso,M,1:02:17,1:30:18,10040_10220_5,Social,1:16:19,1:16:56,0:00:37,0:00:37,37,Other,Talking,Hospital,10040_10220_6,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:37,,,,,TRUE
31-May-21,10020,10064,S1E6,Bob Kelso,M,13:27:10,13:48:37,10020_10064_5,In-transit,13:28:48,13:29:23,0:00:35,0:00:35,35,0,0,Hospital,user,10020_10064_4,1,2,10020_10064_4,13:28:48,13:29:23,,,,,0:00:35,FALSE,,0,,,,,,,0:00:35,,,,,TRUE
31-May-21,10020,10046,S1E6,Bob Kelso,M,13:27:10,13:48:37,10020_10046_5,In-transit,13:28:48,13:29:23,0:00:35,0:00:35,35,0,0,Hospital,user,10020_10046_4,1,2,10020_10046_4,13:28:48,13:29:23,,,,,0:00:35,FALSE,,0,,,,,,,0:00:35,,,,,TRUE
31-May-21,10020,10045,S1E7,Bob Kelso,M,17:45:53,18:07:02,10020_10045_8,Professional Communication,17:50:14,17:50:49,0:00:35,0:00:35,35,Doctor(s),Talking,Hospital,10020_10045_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:35,,,,,TRUE
31-May-21,10020,10063,S1E7,Bob Kelso,M,17:45:53,18:07:02,10020_10063_8,Professional Communication,17:50:14,17:50:49,0:00:35,0:00:35,35,Doctor(s),Talking,Hospital,10020_10063_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:35,,,,,TRUE
1-Jun-21,10040,10040,Season1 Episode 1,Bob Kelso,M,1:34:14,1:59:51,10040_10040_5,Professional Communication,1:41:25,1:42:00,0:00:35,0:00:35,35,Doctor(s),Talking,Hospital,10040_10040_6,10040_10040_4,1,2,10040_10040_4,1:41:25,1:41:46,,,,,0:00:21,FALSE,,0,,,,,,,0:00:35,,,,,TRUE
17-Jun-21,10040,10120,Season 1 Episode 6,Bob Kelso,M,0:48:13,1:10:16,10040_10120_3,In-transit,0:50:27,0:51:02,0:00:35,0:00:35,35,0,0,Hospital,10040_10120_5,10040_10120_4,1,2,10040_10120_4,0:50:31,0:51:01,,,,,0:00:30,FALSE,,0,,,,,,,0:00:35,,,,,TRUE
1-Jun-21,10040,10040,Season1 Episode 1,Bob Kelso,M,1:34:14,1:59:51,10040_10040_7,Professional Communication,1:46:16,1:46:48,0:00:32,0:00:32,32,Doctor(s),Talking,Hospital,10040_10040_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:32,,,,,TRUE
30-Jun-21,10040,10221,Season 1 Episode 14,Bob Kelso,M,0:37:03,1:00:08,10040_10221_18,Professional Communication,0:54:50,0:55:21,0:00:31,0:00:31,31,Nurse,Talking,Hospital,10040_10221_19,10040_10221_17,1,2,10040_10221_17,0:54:50,0:55:02,,,,,0:00:12,FALSE,,0,,,,,,,0:00:31,,,,,TRUE
17-Jun-21,10040,10120,Season 1 Episode 6,Bob Kelso,M,0:48:13,1:10:16,10040_10120_4,Professional Communication,0:50:31,0:51:01,0:00:30,0:00:30,30,Doctor(s),Talking,Hospital,user,10040_10120_3,1,2,10040_10120_3,0:50:31,0:51:01,,,,,0:00:30,FALSE,,0,,,,,,,0:00:30,,,,,TRUE
17-Jun-21,10040,10120,Season 1 Episode 6,Bob Kelso,M,0:48:13,1:10:16,10040_10120_10,In-transit,0:55:17,0:55:46,0:00:29,0:00:29,29,0,0,Hospital,user,10040_10120_9,1,2,10040_10120_9,0:55:17,0:55:46,,,,,0:00:29,FALSE,,0,,,,,,,0:00:29,,,,,TRUE
12-Apr-21,10040,10000,Episode 1 Season 1,Bob Kelso,M,23:20:18,23:43:38,10040_10000_8,Education,23:31:15,23:31:43,0:00:28,0:00:28,28,Doctor(s),Talking,ICU,10040_10000_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:28,,,,,TRUE
12-Apr-21,10040,10000,Episode 1 Season 1,Bob Kelso,M,23:20:18,23:43:38,10040_10000_15,Professional Communication,23:41:08,23:41:36,0:00:28,0:00:28,28,Doctor(s),Talking,Hospital,10040_10000_16,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:28,,,,,TRUE
31-May-21,10020,10045,S1E7,Bob Kelso,M,17:45:53,18:07:02,10020_10045_5,Off-Screen,17:46:14,17:46:41,0:00:27,0:00:27,27,0,0,Off-Screen,10020_10045_6,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:27,,,,,TRUE
31-May-21,10020,10063,S1E7,Bob Kelso,M,17:45:53,18:07:02,10020_10063_5,Off-Screen,17:46:14,17:46:41,0:00:27,0:00:27,27,0,0,Off-Screen,10020_10063_6,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:27,,,,,TRUE
31-May-21,10020,10064,S1E6,Bob Kelso,M,13:27:10,13:48:37,10020_10064_3,Off-Screen,13:28:14,13:28:40,0:00:26,0:00:26,26,0,0,Off-Screen,10020_10064_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:26,,,,,TRUE
31-May-21,10020,10046,S1E6,Bob Kelso,M,13:27:10,13:48:37,10020_10046_3,Off-Screen,13:28:14,13:28:40,0:00:26,0:00:26,26,0,0,Off-Screen,10020_10046_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:26,,,,,TRUE
12-Apr-21,10040,10000,Episode 1 Season 1,Bob Kelso,M,23:20:18,23:43:38,10040_10000_6,Professional Communication,23:26:40,23:27:05,0:00:25,0:00:25,25,Doctor(s),Talking,ICU,10040_10000_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:25,,,,,TRUE
1-Jun-21,10040,10040,Season1 Episode 1,Bob Kelso,M,1:34:14,1:59:51,10040_10040_14,Professional Communication,1:57:12,1:57:37,0:00:25,0:00:25,25,Doctor(s),Talking,Hospital,10040_10040_15,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:25,,,,,TRUE
31-May-21,10020,10045,S1E7,Bob Kelso,M,17:45:53,18:07:02,10020_10045_17,Off-Screen,18:06:38,18:07:02,0:00:24,0:00:24,24,0,0,Off-Screen,session,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:24,,,,,TRUE
31-May-21,10020,10063,S1E7,Bob Kelso,M,17:45:53,18:07:02,10020_10063_17,Off-Screen,18:06:38,18:07:02,0:00:24,0:00:24,24,0,0,Off-Screen,session,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:24,,,,,TRUE
1-Jun-21,10040,10040,Season1 Episode 1,Bob Kelso,M,1:34:14,1:59:51,10040_10040_4,In-transit,1:41:22,1:41:46,0:00:24,0:00:24,24,0,0,Hospital,user,10040_10040_5,1,2,10040_10040_5,1:41:25,1:41:46,,,,,0:00:21,FALSE,,0,,,,,,,0:00:24,,,,,TRUE
30-Jun-21,10040,10221,Season 1 Episode 14,Bob Kelso,M,0:37:03,1:00:08,10040_10221_7,Nothing Happening,0:45:25,0:45:46,0:00:21,0:00:21,21,0,0,Nothing Happening,10040_10221_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:21,,,,,TRUE
12-Apr-21,10040,10000,Episode 1 Season 1,Bob Kelso,M,23:20:18,23:43:38,10040_10000_10,Professional Communication,23:36:53,23:37:13,0:00:20,0:00:20,20,Doctor(s),Talking,Hospital,10040_10000_11,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:20,,,,,TRUE
1-Jun-21,10040,10040,Season1 Episode 1,Bob Kelso,M,1:34:14,1:59:51,10040_10040_10,Indirect Care,1:53:09,1:53:29,0:00:20,0:00:20,20,Doctor(s),Talking,Hospital,10040_10040_11,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:20,,,,,TRUE
30-Jun-21,10040,10221,Season 1 Episode 14,Bob Kelso,M,0:37:03,1:00:08,10040_10221_5,Social,0:44:59,0:45:19,0:00:20,0:00:20,20,Other,Talking,Community,10040_10221_6,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:20,,,,,TRUE
3-Jun-21,10020,10087,S1E14,Bob Kelso,M,12:18:45,12:40:34,10020_10087_10,Professional Communication,12:29:20,12:29:39,0:00:19,0:00:19,19,Doctor(s),Talking,Hospital,10020_10087_11,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:19,,,,,TRUE
30-Jun-21,10040,10221,Season 1 Episode 14,Bob Kelso,M,0:37:03,1:00:08,10040_10221_10,Professional Communication,0:48:53,0:49:11,0:00:18,0:00:18,18,Nurse,Talking,Hospital,10040_10221_11,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:18,,,,,TRUE
30-Jun-21,10040,10221,Season 1 Episode 14,Bob Kelso,M,0:37:03,1:00:08,10040_10221_13,Social,0:51:11,0:51:29,0:00:18,0:00:18,18,Nurse,Talking,Hospital,10040_10221_14,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:18,,,,,TRUE
31-May-21,10020,10064,S1E6,Bob Kelso,M,13:27:10,13:48:37,10020_10064_7,Direct Care,13:29:34,13:29:51,0:00:17,0:00:17,17,Patient,Talking,Hospital,10020_10064_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:17,,,,,TRUE
31-May-21,10020,10046,S1E6,Bob Kelso,M,13:27:10,13:48:37,10020_10046_7,Direct Care,13:29:34,13:29:51,0:00:17,0:00:17,17,Patient,Talking,Hospital,10020_10046_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:17,,,,,TRUE
1-Jun-21,10040,10040,Season1 Episode 1,Bob Kelso,M,1:34:14,1:59:51,10040_10040_2,Professional Communication,1:38:06,1:38:23,0:00:17,0:00:17,17,Doctor(s),Talking,Hospital,10040_10040_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:17,,,,,TRUE
30-Jun-21,10040,10221,Season 1 Episode 14,Bob Kelso,M,0:37:03,1:00:08,10040_10221_2,Nothing Happening,0:42:16,0:42:33,0:00:17,0:00:17,17,0,0,Nothing Happening,10040_10221_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:17,,,,,TRUE
30-Jun-21,10040,10221,Season 1 Episode 14,Bob Kelso,M,0:37:03,1:00:08,10040_10221_19,Professional Communication,0:55:21,0:55:38,0:00:17,0:00:17,17,Nurse,Talking,Hospital,10040_10221_20,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:17,,,,,TRUE
31-May-21,10020,10045,S1E7,Bob Kelso,M,17:45:53,18:07:02,10020_10045_16,Nothing Happening,18:06:22,18:06:38,0:00:16,0:00:16,16,0,0,Nothing Happening,10020_10045_17,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:16,,,,,TRUE
31-May-21,10020,10063,S1E7,Bob Kelso,M,17:45:53,18:07:02,10020_10063_16,Nothing Happening,18:06:22,18:06:38,0:00:16,0:00:16,16,0,0,Nothing Happening,10020_10063_17,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:16,,,,,TRUE
3-Jun-21,10020,10087,S1E14,Bob Kelso,M,12:18:45,12:40:34,10020_10087_13,Social,12:31:40,12:31:56,0:00:16,0:00:16,16,Nurse,Talking,Hospital,10020_10087_14,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:16,,,,,TRUE
12-Apr-21,10040,10000,Episode 1 Season 1,Bob Kelso,M,23:20:18,23:43:38,10040_10000_2,Professional Communication,23:23:03,23:23:19,0:00:16,0:00:16,16,Doctor(s),Talking,Hospital,10040_10000_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:16,,,,,TRUE
17-Jun-21,10040,10120,Season 1 Episode 6,Bob Kelso,M,0:48:13,1:10:16,10040_10120_7,Indirect Care,0:51:16,0:51:31,0:00:15,0:00:15,15,Patient,Talking,Hospital,10040_10120_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:15,,,,,TRUE
19-Jun-21,10040,10141,Season 1 Episode 7,Bob Kelso,M,22:54:43,23:16:50,10040_10141_16,Off-Screen,23:16:35,23:16:50,0:00:15,0:00:15,15,0,0,Off-Screen,user,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:15,,,,,TRUE
30-Jun-21,10040,10221,Season 1 Episode 14,Bob Kelso,M,0:37:03,1:00:08,10040_10221_17,In-transit,0:54:47,0:55:02,0:00:15,0:00:15,15,0,0,Hospital,user,10040_10221_18,1,2,10040_10221_18,0:54:50,0:55:02,,,,,0:00:12,FALSE,,0,,,,,,,0:00:15,,,,,TRUE
31-May-21,10020,10064,S1E6,Bob Kelso,M,13:27:10,13:48:37,10020_10064_15,Nothing Happening,13:43:15,13:43:29,0:00:14,0:00:14,14,0,0,Nothing Happening,user,,0,,,,,,,,,0:00:00,TRUE,,0,,,,,,,0:00:14,,,,,TRUE
31-May-21,10020,10064,S1E6,Bob Kelso,M,13:27:10,13:48:37,10020_10064_16,Professional Communication,13:45:56,13:46:10,0:00:14,0:00:14,14,Other,Talking,Hospital,10020_10064_17,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:14,,,,,TRUE
31-May-21,10020,10046,S1E6,Bob Kelso,M,13:27:10,13:48:37,10020_10046_15,Nothing Happening,13:43:15,13:43:29,0:00:14,0:00:14,14,0,0,Nothing Happening,user,,0,,,,,,,,,0:00:00,TRUE,,0,,,,,,,0:00:14,,,,,TRUE
31-May-21,10020,10046,S1E6,Bob Kelso,M,13:27:10,13:48:37,10020_10046_16,Professional Communication,13:45:56,13:46:10,0:00:14,0:00:14,14,Other,Talking,Hospital,10020_10046_17,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:14,,,,,TRUE
31-May-21,10020,10045,S1E7,Bob Kelso,M,17:45:53,18:07:02,10020_10045_11,Off-Screen,17:56:03,17:56:17,0:00:14,0:00:14,14,0,0,Off-Screen,10020_10045_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:14,,,,,TRUE
31-May-21,10020,10063,S1E7,Bob Kelso,M,17:45:53,18:07:02,10020_10063_11,Off-Screen,17:56:03,17:56:17,0:00:14,0:00:14,14,0,0,Off-Screen,10020_10063_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:14,,,,,TRUE
3-Jun-21,10020,10087,S1E14,Bob Kelso,M,12:18:45,12:40:34,10020_10087_4,In-transit,12:22:43,12:22:57,0:00:14,0:00:14,14,0,0,Community,10020_10087_5,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:14,,,,,TRUE
3-Jun-21,10020,10087,S1E14,Bob Kelso,M,12:18:45,12:40:34,10020_10087_6,Professional Communication,12:23:01,12:23:15,0:00:14,0:00:14,14,Nurse,Talking,Community,10020_10087_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:14,,,,,TRUE
19-Jun-21,10040,10141,Season 1 Episode 7,Bob Kelso,M,22:54:43,23:16:50,10040_10141_9,Off-Screen,23:05:47,23:06:01,0:00:14,0:00:14,14,0,0,Off-Screen,10040_10141_10,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:14,,,,,TRUE
30-Jun-21,10040,10221,Season 1 Episode 14,Bob Kelso,M,0:37:03,1:00:08,10040_10221_3,Social,0:42:33,0:42:47,0:00:14,0:00:14,14,Nurse,Talking,Community,10040_10221_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:14,,,,,TRUE
30-Jun-21,10040,10220,Season 1 Episode 15,Bob Kelso,M,1:02:17,1:30:18,10040_10220_3,Professional Communication,1:07:17,1:07:31,0:00:14,0:00:14,14,Doctor(s),Talking,Hospital,10040_10220_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:14,,,,,TRUE
31-May-21,10020,10045,S1E7,Bob Kelso,M,17:45:53,18:07:02,10020_10045_12,Professional Communication,17:56:17,17:56:30,0:00:13,0:00:13,13,Doctor(s),Talking,Hospital,10020_10045_13,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:13,,,,,TRUE
31-May-21,10020,10063,S1E7,Bob Kelso,M,17:45:53,18:07:02,10020_10063_12,Professional Communication,17:56:17,17:56:30,0:00:13,0:00:13,13,Doctor(s),Talking,Hospital,10020_10063_13,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:13,,,,,TRUE
3-Jun-21,10020,10087,S1E14,Bob Kelso,M,12:18:45,12:40:34,10020_10087_2,Nothing Happening,12:20:30,12:20:43,0:00:13,0:00:13,13,0,0,Nothing Happening,10020_10087_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:13,,,,,TRUE
3-Jun-21,10020,10086,S1E15,Bob Kelso,M,12:44:51,13:12:48,10020_10086_2,Nothing Happening,12:46:55,12:47:08,0:00:13,0:00:13,13,0,0,Nothing Happening,10020_10086_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:13,,,,,TRUE
12-Apr-21,10040,10000,Episode 1 Season 1,Bob Kelso,M,23:20:18,23:43:38,10040_10000_4,Professional Communication,23:26:18,23:26:31,0:00:13,0:00:13,13,Doctor(s),Talking,Hospital,10040_10000_5,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:13,,,,,TRUE
17-Jun-21,10040,10120,Season 1 Episode 6,Bob Kelso,M,0:48:13,1:10:16,10040_10120_15,Indirect Care,1:04:56,1:05:09,0:00:13,0:00:13,13,Patient,Talking,Hospital,10040_10120_16,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:13,,,,,TRUE
19-Jun-21,10040,10141,Season 1 Episode 7,Bob Kelso,M,22:54:43,23:16:50,10040_10141_10,Professional Communication,23:06:01,23:06:14,0:00:13,0:00:13,13,Doctor(s),Talking,Hospital,10040_10141_11,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:13,,,,,TRUE
3-Jun-21,10020,10087,S1E14,Bob Kelso,M,12:18:45,12:40:34,10020_10087_18,In-transit,12:35:17,12:35:29,0:00:12,0:00:12,12,0,0,Hospital,user,10020_10087_17,1,2,10020_10087_17,12:35:17,12:35:29,,,,,0:00:12,FALSE,,0,,,,,,,0:00:12,,,,,TRUE
3-Jun-21,10020,10087,S1E14,Bob Kelso,M,12:18:45,12:40:34,10020_10087_20,In-transit,12:38:39,12:38:51,0:00:12,0:00:12,12,0,0,Hospital,10020_10087_21,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:12,,,,,TRUE
3-Jun-21,10020,10086,S1E15,Bob Kelso,M,12:44:51,13:12:48,10020_10086_5,Professional Communication,12:49:45,12:49:57,0:00:12,0:00:12,12,Doctor(s),Talking,Hospital,10020_10086_6,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:12,,,,,TRUE
12-Apr-21,10040,10000,Episode 1 Season 1,Bob Kelso,M,23:20:18,23:43:38,10040_10000_13,Professional Communication,23:40:12,23:40:24,0:00:12,0:00:12,12,Doctor(s),Talking,Hospital,10040_10000_14,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:12,,,,,TRUE
1-Jun-21,10040,10040,Season1 Episode 1,Bob Kelso,M,1:34:14,1:59:51,10040_10040_9,Professional Communication,1:52:57,1:53:09,0:00:12,0:00:12,12,Doctor(s),Talking,Hospital,10040_10040_10,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:12,,,,,TRUE
19-Jun-21,10040,10141,Season 1 Episode 7,Bob Kelso,M,22:54:43,23:16:50,10040_10141_15,Nothing Happening,23:16:23,23:16:35,0:00:12,0:00:12,12,0,0,Nothing Happening,10040_10141_16,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:12,,,,,TRUE
30-Jun-21,10040,10221,Season 1 Episode 14,Bob Kelso,M,0:37:03,1:00:08,10040_10221_8,Social,0:45:46,0:45:58,0:00:12,0:00:12,12,Other,Talking,Community,10040_10221_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:12,,,,,TRUE
31-May-21,10020,10064,S1E6,Bob Kelso,M,13:27:10,13:48:37,10020_10064_2,Nothing Happening,13:28:03,13:28:14,0:00:11,0:00:11,11,0,0,Nothing Happening,10020_10064_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE
31-May-21,10020,10064,S1E6,Bob Kelso,M,13:27:10,13:48:37,10020_10064_10,In-transit,13:33:39,13:33:50,0:00:11,0:00:11,11,0,0,Hospital,user,10020_10064_9,1,2,10020_10064_9,13:33:39,13:33:50,,,,,0:00:11,FALSE,,0,,,,,,,0:00:11,,,,,TRUE
31-May-21,10020,10046,S1E6,Bob Kelso,M,13:27:10,13:48:37,10020_10046_2,Nothing Happening,13:28:03,13:28:14,0:00:11,0:00:11,11,0,0,Nothing Happening,10020_10046_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE
31-May-21,10020,10046,S1E6,Bob Kelso,M,13:27:10,13:48:37,10020_10046_10,In-transit,13:33:39,13:33:50,0:00:11,0:00:11,11,0,0,Hospital,user,10020_10046_9,1,2,10020_10046_9,13:33:39,13:33:50,,,,,0:00:11,FALSE,,0,,,,,,,0:00:11,,,,,TRUE
31-May-21,10020,10045,S1E7,Bob Kelso,M,17:45:53,18:07:02,10020_10045_6,Nothing Happening,17:46:41,17:46:52,0:00:11,0:00:11,11,0,0,Nothing Happening,10020_10045_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE
31-May-21,10020,10063,S1E7,Bob Kelso,M,17:45:53,18:07:02,10020_10063_6,Nothing Happening,17:46:41,17:46:52,0:00:11,0:00:11,11,0,0,Nothing Happening,10020_10063_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE
12-Apr-21,10040,10000,Episode 1 Season 1,Bob Kelso,M,23:20:18,23:43:38,10040_10000_11,Direct Care,23:37:13,23:37:24,0:00:11,0:00:11,11,Doctor(s),Talking,Hospital,10040_10000_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE
17-Jun-21,10040,10120,Season 1 Episode 6,Bob Kelso,M,0:48:13,1:10:16,10040_10120_13,Nothing Happening,1:04:37,1:04:47,0:00:10,0:00:10,10,Doctor(s),Talking,Nothing Happening,10040_10120_14,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE
30-Jun-21,10040,10221,Season 1 Episode 14,Bob Kelso,M,0:37:03,1:00:08,10040_10221_15,Professional Communication,0:53:18,0:53:28,0:00:10,0:00:10,10,Nurse,Talking,Hospital,10040_10221_16,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE
31-May-21,10020,10064,S1E6,Bob Kelso,M,13:27:10,13:48:37,10020_10064_6,Off-Screen,13:29:25,13:29:34,0:00:09,0:00:09,9,0,0,Off-Screen,10020_10064_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE
31-May-21,10020,10046,S1E6,Bob Kelso,M,13:27:10,13:48:37,10020_10046_6,Off-Screen,13:29:25,13:29:34,0:00:09,0:00:09,9,0,0,Off-Screen,10020_10046_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE
3-Jun-21,10020,10087,S1E14,Bob Kelso,M,12:18:45,12:40:34,10020_10087_15,Professional Communication,12:33:50,12:33:59,0:00:09,0:00:09,9,Doctor(s),Talking,Hospital,10020_10087_16,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE
12-Apr-21,10040,10000,Episode 1 Season 1,Bob Kelso,M,23:20:18,23:43:38,10040_10000_5,Direct Care,23:26:31,23:26:40,0:00:09,0:00:09,9,Patient,Talking,ICU,10040_10000_6,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE
17-Jun-21,10040,10120,Season 1 Episode 6,Bob Kelso,M,0:48:13,1:10:16,10040_10120_14,Off-Screen,1:04:47,1:04:56,0:00:09,0:00:09,9,0,0,Off-Screen,10040_10120_15,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE
17-Jun-21,10040,10120,Season 1 Episode 6,Bob Kelso,M,0:48:13,1:10:16,10040_10120_17,Social,1:07:39,1:07:48,0:00:09,0:00:09,9,Other,Talking,Hospital,10040_10120_18,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE
31-May-21,10020,10045,S1E7,Bob Kelso,M,17:45:53,18:07:02,10020_10045_3,Off-Screen,17:46:00,17:46:08,0:00:08,0:00:08,8,0,0,Off-Screen,10020_10045_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE
31-May-21,10020,10063,S1E7,Bob Kelso,M,17:45:53,18:07:02,10020_10063_3,Off-Screen,17:46:00,17:46:08,0:00:08,0:00:08,8,0,0,Off-Screen,10020_10063_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE
17-Jun-21,10040,10120,Season 1 Episode 6,Bob Kelso,M,0:48:13,1:10:16,10040_10120_5,Off-Screen,0:51:02,0:51:10,0:00:08,0:00:08,8,0,0,Off-Screen,10040_10120_6,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE
1-Jun-21,10040,10040,Season1 Episode 1,Bob Kelso,M,1:34:14,1:59:51,10040_10040_12,Professional Communication,1:56:16,1:56:23,0:00:07,0:00:07,7,Doctor(s),Talking,Hospital,10040_10040_13,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
31-May-21,10020,10045,S1E7,Bob Kelso,M,17:45:53,18:07:02,10020_10045_4,Professional Communication,17:46:08,17:46:14,0:00:06,0:00:06,6,Doctor(s),Talking,Hospital,10020_10045_5,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
