session_date,observer_id,session_id,location_id,participant_id,Gender,session_start,session_end,observer_session_task id,What,start_time,end_time,elapsed_time,total_time,total_time(fixed_sec),Who,How,How_(subcategories),Where,ended_by,multi_with,num_of_multitask_fragments,num_of_tasks_in_multi_1,multi_task_id_1,multi_start_1,multi_end_1,num_of_tasks_in_multi_2,multi_task_id_2,multi_start_2,multi_end_2,num_of_tasks_in_multi_3,multi_task_id_3,multi_start_3,multi_end_3,num_of_tasks_in_multi_4,multi_task_id_4,multi_start_4,multi_end_4,total_overlapping_time,is_interrupting_task?,interrupted_by,num_of_interrupts,int_task_id_1,int_start_1,int_end_1,active_1,active_2,inactive_1,is_session_complete?
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_13,Social,0:09:53,0:10:00,0:00:07,0:00:07,7,Doctor(s),Talking,Hospital,10040_10361_14,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_14,Social,0:10:00,0:10:05,0:00:05,0:00:05,5,Other,Talking,Hospital,10040_10361_15,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_15,Off-Screen,0:10:05,0:11:27,0:01:22,0:01:22,82,0,0,Off-Screen,10040_10361_16,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:22,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_16,Professional Communication,0:11:27,0:12:02,0:00:35,0:00:35,35,Doctor(s),Talking,Hospital,10040_10361_17,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:35,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_17,Indirect Care,0:12:02,0:12:08,0:00:06,0:00:06,6,Patient,Talking,Hospital,10040_10361_18,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_18,In-transit,0:12:08,0:12:11,0:00:03,0:00:03,3,0,0,Hospital,10040_10361_19,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:03,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_19,Off-Screen,0:12:11,0:12:33,0:00:22,0:00:22,22,0,0,Off-Screen,10040_10361_20,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:22,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_20,Social,0:12:33,0:12:50,0:00:17,0:00:17,17,Other,Talking,Hospital,10040_10361_21,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:17,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_21,Off-Screen,0:12:50,0:12:54,0:00:04,0:00:04,4,0,0,Off-Screen,10040_10361_22,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_22,Social,0:12:54,0:12:58,0:00:04,0:00:04,4,Other,Talking,Hospital,10040_10361_23,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_23,Off-Screen,0:12:58,0:13:03,0:00:05,0:00:05,5,0,0,Off-Screen,10040_10361_24,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_24,Social,0:13:03,0:13:37,0:00:34,0:00:34,34,Other,Talking,Hospital,10040_10361_25,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:34,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_25,Off-Screen,0:13:37,0:15:08,0:01:31,0:01:31,91,0,0,Off-Screen,10040_10361_26,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:31,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_26,Social,0:15:08,0:17:05,0:01:57,0:01:57,117,Other,Talking,Hospital,10040_10361_27,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:57,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_27,Off-Screen,0:17:05,0:17:42,0:00:37,0:00:37,37,0,0,Off-Screen,10040_10361_28,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:37,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_28,In-transit,0:17:42,0:17:58,0:00:16,0:00:16,16,0,0,Hospital,10040_10361_30,10040_10361_29,1,2,10040_10361_29,0:17:44,0:17:57,,,,,0:00:13,FALSE,,0,,,,,,,0:00:16,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_29,Social,0:17:44,0:17:57,0:00:13,0:00:13,13,Other,Talking,Hospital,user,10040_10361_28,1,2,10040_10361_28,0:17:44,0:17:57,,,,,0:00:13,FALSE,,0,,,,,,,0:00:13,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_30,In-transit,0:17:58,0:18:04,0:00:06,0:00:06,6,0,0,Hospital,10040_10361_31,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_31,Social,0:18:04,0:18:18,0:00:14,0:00:14,14,Other,Talking,Hospital,10040_10361_32,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:14,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_32,Nothing Happening,0:18:18,0:18:26,0:00:08,0:00:08,8,0,0,Nothing Happening,10040_10361_33,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_33,Social,0:18:26,0:18:42,0:00:16,0:00:16,16,Other,Talking,Hospital,10040_10361_34,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:16,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_34,Nothing Happening,0:18:42,0:19:26,0:00:44,0:00:44,44,Other,Talking,Nothing Happening,10040_10361_35,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:44,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_35,Off-Screen,0:19:26,0:20:24,0:00:58,0:00:58,58,0,0,Off-Screen,10040_10361_36,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:58,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_36,Indirect Care,0:20:24,0:20:32,0:00:08,0:00:08,8,Patient,Talking,Hospital,10040_10361_37,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_37,Indirect Care,0:20:32,0:20:39,0:00:07,0:00:07,7,Patient,Talking,Hospital,10040_10361_38,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_38,Social,0:20:39,0:20:45,0:00:06,0:00:06,6,Patient,Talking,Hospital,10040_10361_39,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_39,Off-Screen,0:20:45,0:20:49,0:00:04,0:00:04,4,0,0,Off-Screen,10040_10361_40,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_40,Social,0:20:49,0:21:06,0:00:17,0:00:17,17,Other,Talking,Hospital,10040_10361_41,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:17,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_41,Off-Screen,0:21:06,0:21:45,0:00:39,0:00:39,39,0,0,Off-Screen,10040_10361_42,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:39,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_42,Social,0:21:45,0:22:04,0:00:19,0:00:19,19,Other,Talking,Hospital,10040_10361_43,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:19,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_43,Off-Screen,0:22:04,0:22:28,0:00:24,0:00:24,24,0,0,Off-Screen,10040_10361_44,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:24,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_44,Social,0:22:28,0:22:37,0:00:09,0:00:09,9,Nurse,Talking,Hospital,10040_10361_45,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_45,Social,0:22:37,0:22:53,0:00:16,0:00:16,16,Doctor(s),Talking,Hospital,10040_10361_46,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:16,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_46,Professional Communication,0:22:53,0:23:00,0:00:07,0:00:07,7,Doctor(s),Talking,Hospital,10040_10361_47,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_47,Social,0:23:00,0:23:24,0:00:24,0:00:24,24,Doctor(s),Talking,Hospital,10040_10361_48,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:24,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_48,Nothing Happening,0:23:24,0:23:35,0:00:11,0:00:11,11,0,0,Nothing Happening,10040_10361_49,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_49,Off-Screen,0:23:35,0:23:43,0:00:08,0:00:08,8,0,0,Off-Screen,10040_10361_50,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_50,Social,0:23:43,0:23:57,0:00:14,0:00:14,14,Doctor(s),Talking,Hospital,10040_10361_51,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:14,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_51,In-transit,0:23:57,0:23:59,0:00:02,0:00:02,2,0,0,Hospital,10040_10361_52,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:02,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_52,Off-Screen,0:23:59,0:26:14,0:02:15,0:02:15,135,0,0,Off-Screen,10040_10361_53,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:02:15,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_53,Nothing Happening,0:26:14,0:26:17,0:00:03,0:00:03,3,0,0,Nothing Happening,10040_10361_54,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:03,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_54,Off-Screen,0:26:17,0:26:35,0:00:18,0:00:18,18,0,0,Off-Screen,10040_10361_55,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:18,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_55,Social,0:26:35,0:26:55,0:00:20,0:00:20,20,Other,Talking,Hospital,10040_10361_56,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:20,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_56,Nothing Happening,0:26:55,0:26:59,0:00:04,0:00:04,4,0,0,Nothing Happening,10040_10361_57,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_57,Off-Screen,0:26:59,0:27:21,0:00:22,0:00:22,22,0,0,Off-Screen,10040_10361_58,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:22,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_58,Indirect Care,0:27:21,0:27:26,0:00:05,0:00:05,5,Patient,Talking,Hospital,10040_10361_59,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_59,In-transit,0:27:26,0:27:33,0:00:07,0:00:07,7,0,0,Hospital,10040_10361_60,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_60,Off-Screen,0:27:33,0:28:43,0:01:10,0:01:10,70,0,0,Off-Screen,10040_10361_61,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:10,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_61,Nothing Happening,0:28:43,0:28:53,0:00:10,0:00:10,10,0,0,Nothing Happening,10040_10361_62,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_62,Social,0:28:53,0:29:05,0:00:12,0:00:12,12,Other,Talking,Hospital,user,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:12,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_1,Off-Screen,23:53:35,23:54:40,0:01:05,0:01:05,65,0,0,Off-Screen,10040_10346_2,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:05,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_2,Social,23:54:40,23:54:51,0:00:11,0:00:11,11,Doctor(s),Talking,Hospital,10040_10346_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_3,Professional Communication,23:54:51,23:55:57,0:01:06,0:01:06,66,Doctor(s),Talking,Hospital,10040_10346_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:06,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_4,In-transit,23:55:57,23:55:59,0:00:02,0:00:02,2,0,0,Hospital,10040_10346_5,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:02,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_5,Off-Screen,23:55:59,23:57:37,0:01:38,0:01:38,98,0,0,Off-Screen,10040_10346_6,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:38,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_6,Professional Communication,23:57:37,23:57:47,0:00:10,0:00:10,10,Doctor(s),Talking,Hospital,10040_10346_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_7,In-transit,23:57:47,23:57:49,0:00:02,0:00:02,2,0,0,Hospital,10040_10346_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:02,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_8,Social,23:57:49,23:58:00,0:00:11,0:00:11,11,Doctor(s),Talking,Hospital,10040_10346_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_9,Professional Communication,23:58:00,23:58:24,0:00:24,0:00:24,24,Doctor(s),Talking,Hospital,10040_10346_10,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:24,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_10,Social,23:58:24,23:58:33,0:00:09,0:00:09,9,Doctor(s),Talking,Hospital,10040_10346_11,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_11,Professional Communication,23:58:33,23:58:37,0:00:04,0:00:04,4,Doctor(s),Talking,Hospital,10040_10346_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_12,Off-Screen,23:58:37,23:59:25,0:00:48,0:00:48,48,0,0,Off-Screen,10040_10346_13,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:48,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_13,Professional Communication,23:59:25,23:59:55,0:00:30,0:00:30,30,Doctor(s),Talking,Hospital,10040_10346_14,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:30,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_14,In-transit,23:59:55,23:59:57,0:00:02,0:00:02,2,0,0,Hospital,10040_10346_15,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:02,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_15,Off-Screen,23:59:57,0:00:24,23:59:33,23:59:33,86373,0,0,Off-Screen,10040_10346_16,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,23:59:33,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_16,Social,0:00:24,0:00:30,0:00:06,0:00:06,6,Nurse,Talking,Hospital,10040_10346_17,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_17,Professional Communication,0:00:30,0:00:51,0:00:21,0:00:21,21,Doctor(s),Talking,Hospital,10040_10346_18,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:21,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_18,Social,0:00:51,0:00:58,0:00:07,0:00:07,7,Nurse,Talking,Hospital,10040_10346_19,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_19,Off-Screen,0:00:58,0:03:25,0:02:27,0:02:27,147,0,0,Off-Screen,10040_10346_20,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:02:27,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_20,Social,0:03:25,0:03:59,0:00:34,0:00:34,34,Doctor(s),Talking,Hospital,10040_10346_21,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:34,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_21,Off-Screen,0:03:59,0:05:05,0:01:06,0:01:06,66,0,0,Off-Screen,10040_10346_22,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:06,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_22,Social,0:05:05,0:05:16,0:00:11,0:00:11,11,Doctor(s),Talking,Hospital,10040_10346_23,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_23,Social,0:05:16,0:05:20,0:00:04,0:00:04,4,Nurse,Talking,Hospital,10040_10346_24,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_24,Off-Screen,0:05:20,0:07:10,0:01:50,0:01:50,110,0,0,Off-Screen,10040_10346_25,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:50,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_25,In-transit,0:07:10,0:07:19,0:00:09,0:00:09,9,0,0,Hospital,10040_10346_27,10040_10346_26,1,2,10040_10346_26,0:07:11,0:07:18,,,,,0:00:07,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_26,Social,0:07:11,0:07:18,0:00:07,0:00:07,7,Nurse,Talking,Hospital,user,10040_10346_25,1,2,10040_10346_25,0:07:11,0:07:18,,,,,0:00:07,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_27,Social,0:07:19,0:07:57,0:00:38,0:00:38,38,Other,Talking,Hospital,10040_10346_28,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:38,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_28,Nothing Happening,0:07:57,0:08:02,0:00:05,0:00:05,5,0,0,Nothing Happening,10040_10346_29,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_29,Social,0:08:02,0:08:06,0:00:04,0:00:04,4,Other,Talking,Hospital,10040_10346_30,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_30,Off-Screen,0:08:06,0:10:29,0:02:23,0:02:23,143,0,0,Off-Screen,10040_10346_31,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:02:23,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_31,Social,0:10:29,0:10:43,0:00:14,0:00:14,14,Other,Talking,Hospital,10040_10346_32,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:14,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_32,In-transit,0:10:43,0:10:45,0:00:02,0:00:02,2,0,0,Hospital,10040_10346_33,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:02,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_33,Off-Screen,0:10:45,0:12:58,0:02:13,0:02:13,133,0,0,Off-Screen,10040_10346_34,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:02:13,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_34,Social,0:12:58,0:13:37,0:00:39,0:00:39,39,Doctor(s),Talking,Hospital,10040_10346_35,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:39,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_35,Off-Screen,0:13:37,0:14:28,0:00:51,0:00:51,51,0,0,Off-Screen,10040_10346_36,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:51,,,,,TRUE,,,,
25-Jul-21,10040,10346,Season 8 Episode 5,Perry Cox,M,23:53:35,0:15:26,10040_10346_36,Nothing Happening,0:14:28,0:14:30,0:00:02,0:00:02,2,0,0,Nothing Happening,10040_10346_37,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:02,,,,,TRUE,,,,
